Time,Hips.X,Hips.Y,Hips.Z,LowerBack.X,LowerBack.Y,LowerBack.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RThumb.X,RThumb.Y,RThumb.Z,RThumbEnd.X,RThumbEnd.Y,RThumbEnd.Z,RightFingerBase.X,RightFingerBase.Y,RightFingerBase.Z,RightHandIndex1.X,RightHandIndex1.Y,RightHandIndex1.Z,RightHandIndex1End.X,RightHandIndex1End.Y,RightHandIndex1End.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LThumb.X,LThumb.Y,LThumb.Z,LThumbEnd.X,LThumbEnd.Y,LThumbEnd.Z,LeftFingerBase.X,LeftFingerBase.Y,LeftFingerBase.Z,LeftHandIndex1.X,LeftHandIndex1.Y,LeftHandIndex1.Z,LeftHandIndex1End.X,LeftHandIndex1End.Y,LeftHandIndex1End.Z,Neck.X,Neck.Y,Neck.Z,Neck1.X,Neck1.Y,Neck1.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RHipJoint.X,RHipJoint.Y,RHipJoint.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToeBaseEnd.X,RightToeBaseEnd.Y,RightToeBaseEnd.Z,LHipJoint.X,LHipJoint.Y,LHipJoint.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToeBaseEnd.X,LeftToeBaseEnd.Y,LeftToeBaseEnd.Z
0.0,-2.7221,18.1995,6.6831,-2.7221,18.1995,6.6831,-2.73118,20.199650000000002,6.32987,-2.67471,22.222230000000003,6.37257,-2.67471,22.222230000000003,6.37257,-5.64454,23.648250000000004,5.99808,-11.00057319536047,22.895508624030327,5.99808,-14.099755754016838,22.459946920341668,5.99808,-14.099755754016838,22.459946920341668,5.99808,-14.774722469671092,22.365086534727286,6.679679999999999,-14.099755754016838,22.459946920341668,5.99808,-14.924361877538631,22.344056087441214,5.99808,-15.589178345488284,22.250622226111673,5.99808,-2.67471,22.222230000000003,6.37257,0.5306599999999997,23.336550000000003,6.09577,5.540653921419414,22.632441272429812,6.09577,9.026357912666992,22.14255752397442,6.09577,9.026357912666992,22.14255752397442,6.09577,9.555151158694303,22.068240479792756,6.62976,9.026357912666992,22.14255752397442,6.09577,9.672388995352618,22.051763776370095,6.09577,10.193230388787935,21.978564292189137,6.09577,-2.67471,22.222230000000003,6.37257,-2.69545,23.928202656593932,6.019846289492961,-2.71904,25.678942358322146,5.9288871816883955,-2.7248300000000003,27.39729366309987,6.320832280099763,-2.7221,18.1995,6.6831,-4.29288,16.29952,7.263039999999999,-4.165224716859259,8.986264233114348,7.263039999999999,-4.0237253466803535,0.8796770060847781,7.263039999999999,-4.011725249597386,0.1923023229824693,9.373429999999999,-4.011725249597386,0.1923023229824693,10.479399999999998,-2.7221,18.1995,6.6831,-0.9897000000000002,16.29951,7.263039999999999,-1.113757013757637,9.192632269875645,7.263039999999999,-1.2560559456559615,1.040710477655077,7.263039999999999,-1.2648950478904308,0.5345491061818199,9.273679999999999,-1.2648950478904308,0.5345491061818199,10.31515
0.0083333,-2.7221,18.1995,6.6831,-2.7221,18.1995,6.6831,-2.9428626627808443,20.214410402611403,6.553277744703525,-3.1037103076895267,22.17561249493133,6.080354499866399,-3.1037103076895267,22.17561249493133,6.080354499866399,-0.027979748379682423,23.395540195418313,6.293248749464874,2.797688855858818,18.79146721967769,6.56124155156171,5.8635648309239405,18.94029527918961,7.171897955622455,5.8635648309239405,18.94029527918961,7.171897955622455,6.72149295150541,19.257612095549497,7.475915221531438,5.8635648309239405,18.94029527918961,7.171897955622455,6.608935253204336,18.786508821896792,7.509801201009162,7.238098114338798,18.726053329764113,7.736097577781069,-3.1037103076895267,22.17561249493133,6.080354499866399,-6.207810840476796,23.516333816926263,6.480042326048223,-6.919428428302659,18.69385106364774,7.833950999455743,-8.194507483901432,15.836846791146028,6.220935689398118,-8.194507483901432,15.836846791146028,6.220935689398118,-8.268348316186094,15.097512451364583,6.355927932536175,-8.194507483901432,15.836846791146028,6.220935689398118,-8.512164555534085,15.345668300640526,6.509790912142149,-8.710516555059185,14.919150338928963,6.745105242818818,-3.1037103076895267,22.17561249493133,6.080354499866399,-2.947361066010176,23.910660672194084,6.099052248487273,-3.0967165042672793,25.618727874892,5.732829727701407,-3.4180029891486208,27.180822516166486,4.982482463273718,-2.7221,18.1995,6.6831,-1.1030642759018416,16.400208871286356,5.938198012738363,-0.6403990689459084,9.121091274713695,5.390116171460348,0.24356890984057333,1.5631901629401312,8.188956991930866,0.7136894153569676,0.800005274039989,6.158462115048019,0.9136857772393256,0.6759945743295303,5.077817658026588,-2.7221,18.1995,6.6831,-4.402354368792068,16.274144959119244,6.037146916246826,-4.119235964633211,9.195956426580281,5.452174882162755,-4.123518901632343,1.4824642736196987,8.093405344497722,-4.192948679090857,0.8347570281607806,6.1250035807609375,-4.2240203850742395,0.9664034033748259,5.09235478185577
0.0166666,-2.7229,18.1982,6.6794,-2.7229,18.1982,6.6794,-2.945563733026722,20.212950150314434,6.5503395660840855,-3.108911871221661,22.173848919491263,6.077015776180128,-3.108911871221661,22.173848919491263,6.077015776180128,-0.03431567085609721,23.395417634972627,6.296774979525182,2.7904406822806114,18.791227193056436,6.572261982633142,5.857600514375351,18.935843691878475,7.177458778934171,5.857600514375351,18.935843691878475,7.177458778934171,6.714848070560558,19.25595154855408,7.4804681971195475,5.857600514375351,18.935843691878475,7.177458778934171,6.602671849868456,18.784981083226956,7.517333936068935,7.23159583238013,18.726601266085524,7.744836119953375,-3.108911871221661,22.173848919491263,6.077015776180128,-6.21465403674156,23.513344323502917,6.467965649237301,-6.916822687786064,18.69148468471277,7.829008265100927,-8.183621152802912,15.825114551490241,6.226116406614887,-8.183621152802912,15.825114551490241,6.226116406614887,-8.258039870253471,15.084670994586872,6.354552514206567,-8.183621152802912,15.825114551490241,6.226116406614887,-8.503018039827436,15.331460276814976,6.508765924664859,-8.702776505838866,14.902951072493675,6.739222729009374,-3.108911871221661,22.173848919491263,6.077015776180128,-2.9577286415565194,23.908995600099885,6.116971957690665,-3.1103595641120196,25.61661925412378,5.750032169308502,-3.4289132812038803,27.172945644131246,4.986646691326842,-2.7229,18.1982,6.6794,-1.106712069592477,16.395684574234267,5.936110738755345,-0.6394804253384172,9.117651562496114,5.377598559964816,0.2438871635267421,1.5631631743353482,8.185826726849893,0.7209630380364603,0.8001930001804084,6.156874033288318,0.9225510576960395,0.6876137721628288,5.075274371376067,-2.7229,18.1982,6.6794,-4.406451929808651,16.277158308973256,6.029204733426431,-4.120172245152499,9.198223544009153,5.454898413475315,-4.123157949452414,1.4848717449677462,8.09654051684483,-4.19222722467467,0.8369247882843571,6.128204963681952,-4.223271234081972,0.9643229816540313,5.095022631900159
0.0249999,-2.7238,18.1966,6.6813,-2.7238,18.1966,6.6813,-2.9482541568245315,20.211149139711416,6.552203148868038,-3.1138392279830662,22.171101499187962,6.0757471277163075,-3.1138392279830662,22.171101499187962,6.0757471277163075,-0.041045302812118045,23.39616996177797,6.301159604744243,2.781297676543728,18.79050324068514,6.576705118223934,5.84942393036008,18.929172520992168,7.178384975741178,5.84942393036008,18.929172520992168,7.178384975741178,6.705930123270536,19.249946127250986,7.482783653520416,5.84942393036008,18.929172520992168,7.178384975741178,6.592810475440542,18.77942566114088,7.522417338547373,7.22067691935583,18.7215767711529,7.752955962279557,-3.1138392279830662,22.171101499187962,6.0757471277163075,-6.221968397389073,23.508750456736152,6.4538376882408475,-6.918900363472278,18.688113723282743,7.82188575451303,-8.175608600151705,15.814548277222835,6.223941939270264,-8.175608600151705,15.814548277222835,6.223941939270264,-8.249020004775947,15.073104075991553,6.347075615945662,-8.175608600151705,15.814548277222835,6.223941939270264,-8.495433830311207,15.318306609594941,6.501531013016528,-8.695481990226407,14.887827672229228,6.728031652748582,-3.1138392279830662,22.171101499187962,6.0757471277163075,-2.973941169452464,23.906827356861537,6.1293302297420915,-3.127244214478237,25.613437348897218,5.7579812536161254,-3.436295111855546,27.164449462371017,4.980012965324234,-2.7238,18.1966,6.6813,-1.108925710170623,16.39358989824388,5.936357174399632,-0.6394596170815012,9.115980690145722,5.374208097335089,0.24536571408168772,1.5629904501182041,8.186004873167402,0.720946802247447,0.8028666149660073,6.155633406363214,0.9221234726166542,0.6887553026577321,5.074117712254967,-2.7238,18.1966,6.6813,-4.408780921727035,16.27765446180905,6.0286213052558315,-4.121944223815114,9.1986786087028,5.4550999076867335,-4.122905880809692,1.4857487939589866,8.097975356994136,-4.191946425103958,0.8378784285588532,6.129613584814069,-4.223083034913824,0.9655030983568554,5.096461990860646
0.0333332,-2.7251,18.1956,6.685,-2.7251,18.1956,6.685,-2.951356579789887,20.20978788226313,6.553436187170793,-3.119505884748243,22.168651733085753,6.073415112130976,-3.119505884748243,22.168651733085753,6.073415112130976,-0.04893658659488409,23.397847608720994,6.306541073703914,2.7680410600321013,18.78955553820666,6.592884050112649,5.836988072989207,18.924178793706098,7.191288044367698,5.836988072989207,18.924178793706098,7.191288044367698,6.697506161545269,19.239113125681165,7.490423642067538,5.836988072989207,18.924178793706098,7.191288044367698,6.580489377560007,18.76980386934907,7.533019132990435,7.2087942325873255,18.70772688790971,7.761252084214571,-3.119505884748243,22.168651733085753,6.073415112130976,-6.230428556665889,23.502896753170152,6.440395350057704,-6.922624825094788,18.68618789429639,7.824587637176841,-8.168923063684833,15.806025801950078,6.230371395916364,-8.168923063684833,15.806025801950078,6.230371395916364,-8.241673483066178,15.06458303994715,6.35390538862003,-8.168923063684833,15.806025801950078,6.230371395916364,-8.488873167537808,15.309574002774513,6.5074403522066975,-8.688988422248471,14.87900744359634,6.733715062569027,-3.119505884748243,22.168651733085753,6.073415112130976,-2.98907450209844,23.90517771284972,6.124913118158913,-3.1430097508431896,25.610593525219915,5.748375740583191,-3.4428719388420204,27.159764986321385,4.963177585199921,-2.7251,18.1956,6.685,-1.1115733604732052,16.39142044952321,5.93996835934389,-0.6409418123813049,9.11435282389225,5.371814769955938,0.24513437313617348,1.5615106748707772,8.183615439744512,0.7182729349646153,0.80121531628901,6.152737605301993,0.9180731891842435,0.6879273271736016,5.070880252950973,-2.7251,18.1956,6.685,-4.411651177359197,16.27922548602322,6.028832329332991,-4.121626873267036,9.200533192312705,5.453417237769316,-4.124556705750381,1.4883043095111335,8.098335945000755,-4.192728047354886,0.8404748378531249,6.129930418404381,-4.223380372326968,0.9667689880720443,5.096600856505426
0.0416665,-2.7252,18.1948,6.6905,-2.7252,18.1948,6.6905,-2.954042698741758,20.208580973224723,6.5571916622611965,-3.1216372921822417,22.166712617656835,6.07399964802346,-3.1216372921822417,22.166712617656835,6.07399964802346,-0.052145495848262335,23.396894170402618,6.31594900000104,2.757320385491971,18.785051614163947,6.618473159286059,5.827071754141041,18.915012027608437,7.2137742219547665,5.827071754141041,18.915012027608437,7.2137742219547665,6.691745841567708,19.228260434668474,7.502515071172901,5.827071754141041,18.915012027608437,7.2137742219547665,6.5731551176525,18.759760532598982,7.5494266196651925,7.203351036805423,18.696530060731842,7.772060474706291,-3.1216372921822417,22.166712617656835,6.07399964802346,-6.234080474125278,23.500763834309335,6.428582402573486,-6.923964498815983,18.687779529083365,7.826813536193769,-8.159930705751904,15.799272615174822,6.239667120384887,-8.159930705751904,15.799272615174822,6.239667120384887,-8.23510471228713,15.057722242370636,6.361086037920063,-8.159930705751904,15.799272615174822,6.239667120384887,-8.482761008110394,15.302918554079547,6.513551961720355,-8.68528484165557,14.87229725038166,6.737568280875229,-3.1216372921822417,22.166712617656835,6.07399964802346,-3.0037591381464215,23.904254600339122,6.121322663751659,-3.159078862423663,25.608349039389545,5.739409746127925,-3.4485526731897926,27.156243125381163,4.947819888731617,-2.7252,18.1948,6.6905,-1.104459421756033,16.396185659290467,5.947673880489238,-0.6377112201697382,9.119285538867405,5.374196298623289,0.24441973936794437,1.5641442724106653,8.181056458180148,0.7202861339752448,0.8035830314728604,6.150915654524747,0.9222003350064326,0.6863000005783014,5.069876808328125,-2.7252,18.1948,6.6905,-4.404410442776568,16.27419152140055,6.027916024565927,-4.11548383704159,9.19589810049832,5.447067612576474,-4.123926188602981,1.4849588970261527,8.095732034423103,-4.193045134135526,0.8367829754749226,6.127473611504586,-4.223775676895773,0.9658555938360887,5.094489752080319
0.0499998,-2.7245,18.1934,6.6958,-2.7245,18.1934,6.6958,-2.955456080719787,20.207095430115245,6.5648652631593185,-3.1236413635511138,22.164695782989444,6.079729636384955,-3.1236413635511138,22.164695782989444,6.079729636384955,-0.055581276988657446,23.39778625837274,6.325007466939154,2.7491942421564137,18.782773248674104,6.62266562055973,5.817789464737465,18.907090131440775,7.225090057490974,5.817789464737465,18.907090131440775,7.225090057490974,6.682892120937683,19.225231057647147,7.50711995893385,5.817789464737465,18.907090131440775,7.225090057490974,6.56550281462406,18.757004136213762,7.559462431556301,7.196692128007056,18.697486207289383,7.780298319282128,-3.1236413635511138,22.164695782989444,6.079729636384955,-6.237865522812252,23.498269133893263,6.420191297858621,-6.9250769321500005,18.686971095671666,7.8255239485790975,-8.1524344370304,15.79246096964423,6.242639528560252,-8.1524344370304,15.79246096964423,6.242639528560252,-8.2268126779945,15.051214096736219,6.366379541794373,-8.1524344370304,15.79246096964423,6.242639528560252,-8.475187211255424,15.296557730421666,6.517430882970503,-8.67761179862243,14.866395888244167,6.742417543827892,-3.1236413635511138,22.164695782989444,6.079729636384955,-3.013536379477587,23.90272265480823,6.127961927621951,-3.1693808400384653,25.606239123626878,5.743691586356669,-3.450679930132914,27.15268689114625,4.946348614263489,-2.7245,18.1934,6.6958,-1.1000440081151437,16.397291727035064,5.95502877039109,-0.6354283198612617,9.120524519653827,5.378143118801914,0.24290403847891773,1.5625790620339384,8.178637944566724,0.7184913110883686,0.8016577202838544,6.148566673108218,0.9218537334656101,0.675117203108058,5.068844086710332,-2.7245,18.1934,6.6958,-4.399898376796767,16.27016805251386,6.031178815493044,-4.111978527486431,9.192364256538701,5.443899665809762,-4.125410062771977,1.4820802820984067,8.094450272730711,-4.193660533875109,0.8336525169747014,6.126244495909884,-4.2237299168856275,0.9622066850444441,5.093176531554555
0.0583331,-2.7231,18.1922,6.6962,-2.7231,18.1922,6.6962,-2.9572156392548905,20.205804912459254,6.569554724619371,-3.1273911767936284,22.16336102943504,6.084934932809264,-3.1273911767936284,22.16336102943504,6.084934932809264,-0.06039594740258636,23.397875390493773,6.336292416549731,2.746456823313917,18.783244830183275,6.619970904048351,5.8115625576583305,18.90229170977364,7.240938864050143,5.8115625576583305,18.90229170977364,7.240938864050143,6.676755891981891,19.222895155494193,7.519885175791646,5.8115625576583305,18.90229170977364,7.240938864050143,6.559337621220406,18.755173867881847,7.576490259535001,7.190571073409218,18.697602615990178,7.797715715333879,-3.1273911767936284,22.16336102943504,6.084934932809264,-6.242982203044013,23.497465669439745,6.410482941505364,-6.925246075412829,18.688991344301265,7.82783923610611,-8.145657809314223,15.790264489593376,6.247302547778023,-8.145657809314223,15.790264489593376,6.247302547778023,-8.216568057581812,15.049895212779772,6.378129574195079,-8.145657809314223,15.790264489593376,6.247302547778023,-8.465805263982931,15.295552095526109,6.527239895813935,-8.665990464883558,14.866639631233987,6.756573506336325,-3.1273911767936284,22.16336102943504,6.084934932809264,-3.0314288935211477,23.902546512043035,6.119748233065555,-3.187760399512737,25.604771664091025,5.729992485744749,-3.456966488514639,27.15220100376071,4.930382448743117,-2.7231,18.1922,6.6962,-1.0982430570948964,16.395686413995897,5.957293332824938,-0.6319975693682528,9.119026597601358,5.380367995503416,0.242044421954542,1.5599810668697458,8.179235588465056,0.7169194681987663,0.7964902262446832,6.1499624831053605,0.9199077287511942,0.6701762356016504,5.0701429691375255,-2.7231,18.1922,6.6962,-4.3981396829083295,16.26861879080937,6.031685473423586,-4.110105851798742,9.190977567642996,5.442506008513023,-4.1274048846601925,1.482578399456374,8.098510695982869,-4.1940141827253665,0.8333867228292536,6.130500522810654,-4.223193862274611,0.9574549405836477,5.096858716117131
0.0666664,-2.7259,18.1911,6.694,-2.7259,18.1911,6.694,-2.9598673655495147,20.20480717893525,6.568714042437129,-3.1290804253616664,22.16250986870218,6.0843493800510915,-3.1290804253616664,22.16250986870218,6.0843493800510915,-0.06268915216663729,23.396726752974182,6.344386438277956,2.745829181562134,18.783422612852167,6.633109227025972,5.808921112427785,18.896729237721285,7.2649920970473945,5.808921112427785,18.896729237721285,7.2649920970473945,6.673012892580713,19.2202254291827,7.544013117012022,5.808921112427785,18.896729237721285,7.2649920970473945,6.5560032360381735,18.752748549660915,7.603435306681529,7.186732699109033,18.697410411071704,7.826659089759915,-3.1290804253616664,22.16250986870218,6.0843493800510915,-6.245461400964432,23.497353154190453,6.399130506213426,-6.9244631655335285,18.69308180381194,7.83221863628229,-8.138571281714976,15.790553472910386,6.253805137817399,-8.138571281714976,15.790553472910386,6.253805137817399,-8.20707459720305,15.051072517768393,6.390793651749871,-8.138571281714976,15.790553472910386,6.253805137817399,-8.457028856121958,15.2971647072378,6.537974037612755,-8.655754933357724,14.869534493630717,6.770942422242184,-3.1290804253616664,22.16250986870218,6.0843493800510915,-3.0446705447260904,23.9024709255272,6.108790357597831,-3.1982297941765236,25.604279207983176,5.716122970013304,-3.4531628347749788,27.154321314663015,4.916895653644083,-2.7259,18.1911,6.694,-1.1004113077151292,16.394972997846136,5.955543152386139,-0.6275530385337977,9.118765294567702,5.378297711331444,0.243056120754789,1.5613245344052142,8.182563638378568,0.7191978351779962,0.7960805638645518,6.15424792263378,0.921661159629894,0.6770751583069623,5.0735000535172325,-2.7259,18.1911,6.694,-4.400335031486751,16.267500570071547,6.028015974509219,-4.10769992067107,9.189700204416068,5.443030599097936,-4.127283035427851,1.4831913816411681,8.10449939632421,-4.192420304947543,0.8351436040822517,6.136062989573799,-4.220920496626176,0.9517131054503633,5.101529736688677
0.0749997,-2.7291,18.1898,6.6933,-2.7291,18.1898,6.6933,-2.9622372780276427,20.2035872231981,6.567753470466316,-3.1310624428872558,22.16059530027519,6.08045535096948,-3.1310624428872558,22.16059530027519,6.08045535096948,-0.06527478078066196,23.395647053485746,6.34362679160564,2.7384701235020703,18.780126140984457,6.643113664225888,5.801637088935079,18.889411564207567,7.275340971253095,5.801637088935079,18.889411564207567,7.275340971253095,6.663404199630667,19.218933517409358,7.5545001539454315,5.801637088935079,18.889411564207567,7.275340971253095,6.548468835153664,18.75131249657112,7.6167746170146735,7.178841597653163,18.700514576954788,7.842075691493699,-3.1310624428872558,22.16059530027519,6.08045535096948,-6.248155149805934,23.496322686399942,6.384247295778298,-6.924170969613539,18.69472256090571,7.827662357056103,-8.13167359655975,15.78677166558835,6.254170254139485,-8.13167359655975,15.78677166558835,6.254170254139485,-8.199744465183691,15.048515011566039,6.3978160331814165,-8.13167359655975,15.78677166558835,6.254170254139485,-8.450067850553195,15.295735292725157,6.542454911985366,-8.648723484788203,14.870085369150903,6.7790812062722,-3.1310624428872558,22.16059530027519,6.08045535096948,-3.0588488749662455,23.90105883931182,6.1080005591227895,-3.210651954070504,25.60295153928691,5.71501631828613,-3.4525383340984996,27.153194985173517,4.912132809586039,-2.7291,18.1898,6.6933,-1.1056463893043404,16.39173645563651,5.955079113848556,-0.6243113008325649,9.11628877392425,5.375265914211345,0.24412342820529898,1.560841444379009,8.185571113485727,0.7183400817567486,0.7936678674249846,6.157533348127786,0.9199704771869343,0.6734430434450164,5.076764725231261,-2.7291,18.1898,6.6933,-4.405728528060132,16.26818019117329,6.027119654357996,-4.10754273654479,9.19044157056565,5.444193873750001,-4.126151724199734,1.4845988895553042,8.107597743537259,-4.19075313882981,0.8372520043672136,6.138913070776009,-4.219007140893077,0.9572548908657095,5.10476570240947
